PLAYER_NAME,TEAM,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
Dario Saric,OKC,PRRollMan,Offensive,0.815,20,0.29,1.316,0.606,0.079,0.053,0.079,0.0,0.605,0.682,1.9,2.5,1.0,1.6,0.7
Zeke Nnaji,DEN,PRRollMan,Offensive,0.811,53,0.156,1.3,0.625,0.125,0.075,0.1,0.0,0.625,0.688,0.8,1.0,0.4,0.6,0.2
Ivica Zubac,LAC,PRRollMan,Offensive,0.804,76,0.19,1.298,0.693,0.213,0.106,0.206,0.04,0.667,0.693,1.9,2.4,0.9,1.3,0.4
Walker Kessler,UTA,PRRollMan,Offensive,0.801,74,0.143,1.295,0.681,0.115,0.026,0.115,0.03,0.667,0.681,1.1,1.4,0.6,0.9,0.3
Mo Bamba,ORL,PRRollMan,Offensive,0.783,40,0.233,1.283,0.531,0.167,0.083,0.167,0.07,0.517,0.653,1.5,1.9,0.7,1.2,0.6
Anthony Davis,LAL,PRRollMan,Offensive,0.779,56,0.189,1.281,0.627,0.145,0.05,0.145,0.02,0.632,0.639,4.3,5.5,2.3,3.6,1.3
Larry Nance Jr.,NOP,PRRollMan,Offensive,0.767,65,0.159,1.279,0.627,0.131,0.033,0.131,0.0,0.656,0.637,0.9,1.2,0.5,0.8,0.3
P.J. Washington,CHA,PRRollMan,Offensive,0.767,73,0.105,1.279,0.55,0.115,0.025,0.098,0.03,0.574,0.624,1.7,2.1,0.8,1.5,0.7
Onyeka Okongwu,ATL,PRRollMan,Offensive,0.757,80,0.203,1.274,0.651,0.17,0.081,0.156,0.06,0.63,0.651,1.7,2.1,0.9,1.4,0.5
Rudy Gobert,MIN,PRRollMan,Offensive,0.732,70,0.177,1.255,0.698,0.248,0.083,0.241,0.06,0.676,0.698,2.1,2.6,1.1,1.5,0.5
